match_id,player_id,b1,b2,sigma_b1,sigma_b2,start_pos_super,Starting Position,Team,Jersey Num,first_name,last_name,ball_in_play,possession,Player,Position,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan
984601,153822.0,11.585332031772955,-1.6254923781166668e-05,0.0016632581749553735,1.49700882717908e-08,CB,LWB,Home,20,Jacob,Laursen,0.6245581745550374,0.3026025000174289,J. Laursen,"LWB, LB5, LB",24.0,700000.0,30.0,2555.0,5.0,1.36,3.0,3.8,Denmark,Denmark,left,181.0,76.0,no
984601,207276.0,10.837458678438814,-1.4383422605441272e-05,0.0014827943371148176,1.3345830870941668e-08,CB,CD,Home,24,Marco,Lund,0.6245581745550374,0.3026025000174289,M. Lund,"LCB3, RCB3",23.0,400000.0,17.0,1380.0,1.0,0.95,2.0,0.05,Denmark,Denmark,right,183.0,87.0,no
984601,445891.0,11.590206788846581,-1.2017194426206184e-05,0.0021736637258064307,1.9563972983470212e-08,FB,LFB,Away,2,Malte,Amundsen,0.6245581745550374,0.6973974999825711,M. Amundsen,"LB, LW",21.0,350000.0,12.0,885.0,0.0,0.09,1.0,0.51,Denmark,Denmark,left,179.0,81.0,no
984601,98650.0,11.27282941080205,-1.4412201616034894e-05,0.002307274432685212,2.0766530676418217e-08,FB,RFB,Away,3,Viljormur,Davidsen,0.6245581745550374,0.6973974999825711,V. Davidsen,"LB, LB5, LWB",28.0,350000.0,26.0,2254.0,0.0,0.35,2.0,1.52,Faroe Islands,Faroe Islands,left,177.0,72.0,no
984601,202918.0,10.405028840287091,-7.929203055251419e-06,0.0017880086930208484,1.6092900336005978e-08,M,LAM,Away,7,Imed,Louati,0.6245581745550374,0.6973974999825711,I. Louati,"CF, LW, RAMF",25.0,250000.0,23.0,1626.0,2.0,4.38,2.0,1.09,Tunisia,Tunisia,right,192.0,88.0,no
984601,227937.0,13.27258957321795,-1.742584194768368e-05,0.0009995187741300823,8.996128561110631e-09,M,CAM,Away,10,Alan,Sousa,0.6245581745550374,0.6973974999825711,Allan Sousa,"CF, RW, RAMF",22.0,700000.0,27.0,2350.0,10.0,10.55,1.0,2.46,Brazil,Brazil,left,174.0,70.0,no
984601,101298.0,12.307216309868455,-1.0180665852696543e-05,0.0017921613376480773,1.613027597506204e-08,M,CDM,Away,20,Jacob,Schoop,0.6245581745550374,0.6973974999825711,J. Schoop,"LCMF3, LCMF, LDMF",30.0,350000.0,30.0,2605.0,1.0,1.34,4.0,1.9,Denmark,Denmark,left,176.0,70.0,no
984601,94694.0,4.602205477631529,-7.540534578504821e-06,0.0008208007029270845,7.387583686470406e-09,GK,GK,Away,91,Pavol,Bajza,0.6245581745550374,0.6973974999825711,P. Bajza,GK,27.0,200000.0,24.0,2239.0,0.0,0.0,0.0,0.0,Slovakia,Slovakia,right,195.0,90.0,no
984577,167040.0,5.463064776516519,-4.1093041903903474e-06,0.0010890841988832384,9.997558597193415e-09,GK,GK,Home,1,Patrick,Carlgren,0.6416305808571002,0.26725541642668715,P. Carlgren,GK,27.0,700000.0,37.0,3535.0,0.0,0.0,0.0,0.22,Sweden,Sweden,right,188.0,84.0,no
984577,229223.0,10.25544872861509,2.0151348840261407e-07,0.0012578920866201505,1.1547178677223729e-08,CB,CD,Home,2,Kasper,Enghardt,0.6416305808571002,0.26725541642668715,K. Enghardt,"RCB, CB",27.0,400000.0,21.0,1424.0,0.0,0.21,1.0,0.56,Denmark,Denmark,right,186.0,82.0,no
984577,60724.0,10.5056952156646,-7.470180272214539e-06,0.0014061309989018686,1.290798002949548e-08,CB,CD,Home,11,Erik,Marxen,0.6416305808571002,0.26725541642668715,E. Marxen,"LCB, LB",28.0,500000.0,34.0,3182.0,2.0,2.75,2.0,2.6,Denmark,Denmark,left,185.0,80.0,no
